id,category,name,brand,department,distribution_center_id,cost,retail_price
14688,Maternity,Motherhood Maternity: 1 Button Closure Fleece Maternity Jacket,Motherhood Maternity,Women,3,20.64,49.98
14689,Maternity,Everly Grey Women's Maternity Kendall Style Top,Everly Grey,Women,3,23.47,48
14690,Maternity,Le Mystere Women's Sexy Mama Wire-Free Nursing Bra,Le Mystere,Women,8,29.7,66
14691,Maternity,Womama Bamboo Evolve 3/4-Cup Nursing Bra Black,Womama,Women,7,25.08,59.99
14692,Maternity,Impact Fitness - Ruching Remix Maternity Active Jacket for Yoga Fitness Pregnancy,Impact Fitness,Women,4,44.84,105
14693,Maternity,Allegra K Maternity Motherhood Stretchy Elastic Waist Casual Denim Jeans Pants Blue M,Allegra K,Women,9,9.6,20.86
14694,Maternity,Mother Tucker compression tank body shaper slimmer,Belly Bandit,Women,9,32.81,69.95
14695,Maternity,Maternal America Women's Maternity Front Tie Blouse,Maternal America,Women,5,31.91,68.48
14696,Maternity,A Pea in the Pod Collection: Hudson Petite Secret Fit Belly(r) 5 Pocket Boot Cut Maternity Jeans,Hudson,Women,2,91.35,210
14697,Maternity,Julia Crossover Twist Pregnancy and Nursing Top,Ecoscapes,Women,2,14.45,34.99
14698,Maternity,Motherhood Maternity: 3 Pack Maternity Bikini Panties,Motherhood Maternity,Women,3,6.74,14.98
14699,Maternity,Three Seasons Maternity Women's Solid Cowl Side Rouch 3/4 Sleeve Dress,Three Seasons Maternity,Women,8,19.84,44
14700,Maternity,A Pea in the Pod Collection: 7 For All Mankind Petite Secret Fit Belly(r) Stretch Fabric Boot Cut Maternity Jeans,7 For All Mankind,Women,8,87.12,198
14701,Maternity,Ladies New Super Soft Maternity Hooded Shrug With Tie Waist,LLange Maternity,Women,1,8.72,18.99
14702,Maternity,Fit2BMom Women's Maternity Cool Down Tank Shirt,Fit2BMom,Women,10,14.14,30.08
14703,Maternity,Mermaid Maternity Rash Guard Swim Shirt,Mermaid Maternity,Women,2,23.08,49
14704,Maternity,Allegra K Tan Scoop Neck Pullover 3/4 Bat Wing Sleeve Sweater S for Lady,Allegra K,Women,9,5.87,14.05
14705,Maternity,Maternal America Women's Maternity Scoop Neck Front Tie Dress,Maternal America,Women,5,46.35,106.06
14706,Maternity,Momo Maternity Women's 'Eva' Modal Wrap Dress in Black Orchid or Royal Blue,Momo Maternity,Women,2,40.66,88
14707,Maternity,Motherhood Maternity: Petite Secret Fit Belly(r) Sateen Straight Fit Straight Leg Maternity Pants,Motherhood Maternity,Women,3,15.85,34.98
14708,Maternity,Aimee Gowns Bra-less Nursing Pajamas,Aimee Gowns,Women,1,23.53,49.95
14709,Maternity,Bella Materna Women's Anytime Nursing Cami  #2141,Bella Materna,Women,5,28.9,68.32
14710,Maternity,bravado original nursing bra white medium,Bravado! Designs,Women,4,12.6,31.5
14711,Maternity,Motherhood Maternity: Plus Size Secret Fit Belly(r) Super Stretch Boot Cut Maternity Jeans,Motherhood Maternity,Women,3,18.35,44.98
14712,Maternity,NOM Women's Maternity Maternity Ruffle Wrap Dress,NOM,Women,8,46.17,116
14713,Maternity,Seraphine Plum Jessica Bikini,Seraphine,Women,5,30.3,75
14714,Maternity,Motherhood Maternity: Convertible Sleeve Tie Detail Maternity Dress,Motherhood Maternity,Women,3,16.43,39.98
14715,Maternity,Motherhood Maternity: Sleeveless Sash Belt Maternity Dress,Motherhood Maternity,Women,3,18.87,39.98
14716,Maternity,Womama Vanilla Kisses Evolve 3/4-Cup Nursing Bra,Womama,Women,7,24.69,54.99
14717,Maternity,Lace Cami Top and Boxer Shorts Lingerie Set,Angelina Hosiery,Women,3,6.68,16.99
14718,Maternity,PEZ D'OR Women's Maternity Plunging Maillot - Love Boat,PEZ Candy,Women,3,53.12,114
14719,Maternity,Maternal America Women's Maternity 2 Piece O-ring Tankini,Maternal America,Women,5,32.52,78.75
14720,Maternity,Motherhood Maternity: 3 Pack Maternity Hipster Panties,Motherhood Maternity,Women,3,6.49,14.98
14721,Maternity,Allegra K Maternity Motherhood Round Neck Long Sleeve Autumn Tunic Shirt Tops Dark Gray M,Allegra K,Women,9,7.38,15.74
14722,Maternity,Motherhood Maternity: Long Sleeve Tie Detail Maternity Cardigan,Motherhood Maternity,Women,3,16.07,39.98
14723,Maternity,Lilo Maternity Toggle Cardigan Sweater,Lilo Maternity,Women,6,26.2,62.69
14724,Maternity,Motherhood Maternity: Spaghetti Strap V-neck Relaxed Fit Maternity Pajama Set,Motherhood Maternity,Women,3,13.82,34.98
14725,Maternity,QT Molded Soft Cup Nursing Bra (370),QT,Women,2,6.79,14
14726,Maternity,Allegra K Maternity Colour Contrast Short Sleeve Scoop Neckline Dress Green L,Allegra K,Women,9,6.76,13.79
14727,Maternity,Melinda G Tee-Shirt Nursing Softcup Bra #2115 NUDE,Melinda G,Women,2,17.09,42
14728,Maternity,Ripe Maternity Women's Aphrodite Cropped Maxi Dress,Ripe Maternity,Women,3,21.94,53.5
14729,Maternity,Mommy Paradise Maternity Top 4040,Mommy Paradise,Women,7,13.02,27.95
14730,Maternity,A Pea in the Pod: Elle Macpherson Intimates Momamia Nursing Bra - Exclusive Color,Elle Macpherson Intimates,Women,9,19.31,45
14731,Maternity,La Leche League 4221 Intimates Nursing Tank,La Leche League,Women,1,20.03,41.64
14732,Maternity,Fertile Mind Women's Maternity Panties,Fertile Mind,Women,6,9.04,21.95
14733,Maternity,Mermaid Maternity Wrap Around Bandeau Maternity Tankini Top,Mermaid Maternity,Women,2,31.61,72
14734,Maternity,Blush Accessories Maternity and Nursing Tee-Shirt Extender,Ecoscapes,Women,2,7.07,17.99
14735,Maternity,Anti-Radiation Maternity Clothes Belly Tee with Radiation Shielding Grey Dresses Code: 8901306,OURSURE.COM,Women,3,18.87,38.98
14736,Maternity,OurSure Fashionable Anti Radiation Protection Maternity Dress with Mom / Baby Radiation Shielding One Size for Pregnant Women Grey Clothes Code: 8900806,OURSURE.COM,Women,3,29.33,68.86
14737,Maternity,A Pea in the Pod Collection: J Brand Secret Fit Belly(r) 5 Pocket Maternity Jeans,J BRAND,Women,7,91.46,195
14738,Maternity,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Motherhood Maternity,Women,3,8.53,19.98
14739,Maternity,Impact Fitness - Impact Training T Maternity Workout Top,Impact Fitness,Women,4,16.87,39.5
14740,Maternity,Motherhood Maternity: Long Secret Fit Belly(r) Bi-stretch Suiting Straight Leg Maternity Pants,Motherhood Maternity,Women,3,15.04,34.98
14741,Maternity,Motherhood Maternity: Belted Maternity Puffer Coat With Hood,Motherhood Maternity,Women,3,39.05,89.98
14742,Maternity,Sweet Dreams Maternity Wear Maternity Leggings,Sweet Dreams Maternity Wear,Women,6,9.76,19.95
14743,Maternity,Bella Materna Women's Maternity Peacock Lace Leveller Nursing Bra,Bella Materna,Women,5,12.56,27.98
14744,Maternity,Motherhood Maternity: Secret Fit Belly(r) 5 Pocket Skinny Leg Maternity Pants,Motherhood Maternity,Women,3,19.3,44.98
14745,Maternity,Motherhood Maternity: Long Sleeve Cable Knit Maternity Cardigan,Motherhood Maternity,Women,3,19.3,44.98
14746,Maternity,Allegra K Maternity Motherhood Stripes Pattern Round Neck Knee-length Dress Dark Blue L,Allegra K,Women,9,8.11,16.9
14747,Maternity,Lilo Maternity Shirt Dicky,Lilo Maternity,Women,6,11.03,28
14748,Maternity,Fit2BMom Women's Maternity Balance Tank Shirt,Fit2BMom,Women,10,25.25,57
14749,Maternity,Ingrid & Isabel Women's Ruched Tank,Ingrid & Isabel,Women,4,21.07,48
14750,Maternity,Three Seasons Maternity Women's Sleeveless Shoulder Tie Maxi Dress,Three Seasons Maternity,Women,8,12.09,29
14751,Maternity,Lamaze Seemless Comfort Maternity Bra,Lamaze,Women,1,9.86,24
14752,Maternity,Cotton Maxi Harem Pants Romper Jumpsuit,likemary,Women,3,15.48,34.95
14753,Maternity,Motherhood Maternity: Loved By Heidi Klum Long Sleeve Dolman Sleeve Maternity Cardigan,Motherhood Maternity,Women,3,18.35,44.98
14754,Maternity,NOM Women's Maternity Nola Knit Skirt,NOM,Women,8,16.31,37.32
14755,Maternity,Nursing Undershirt - White,Breast is Best,Women,1,13.43,30.6
14756,Maternity,Three Seasons Maternity Women's Stretch Cuffed Bermuda Short,Three Seasons Maternity,Women,8,12.18,30
14757,Maternity,Everly Grey Women's Maternity Soti Top,Everly Grey,Women,3,21.22,48
14758,Maternity,Baby Be Mine Maternity/Nursing Dress,Baby Be Mine,Women,5,23.6,49.99
14759,Maternity,Front Pockets Simple Bycolor Pajama,Sweet Mommy,Women,9,45.09,93.75
14760,Maternity,Fertile Mind Women's Maternity Bra,Fertile Mind,Women,6,16.46,34.95
14761,Maternity,The Only Adjustable post-partum Tummy Wrap with Tension Control - For New Moms,BellaBand,Women,1,37.07,86
14762,Maternity,Motherhood Maternity: Button Front Maternity Coat,Motherhood Maternity,Women,3,36.39,79.98
14763,Maternity,Lamaze Maternity Lightly Padded Underwire Nursing Bra with Lace Detail White,Lamaze,Women,1,10.65,25
14764,Maternity,Motherhood Maternity: Plus Size Maternity Pantyhose - Compression,Motherhood Maternity,Women,3,4.01,8.98
14765,Maternity,Melinda G 3000 Sutra Nursing Cami,Melinda G,Women,2,24.25,50
14766,Maternity,Three Seasons Maternity Women's Maternity Solid Cowl Neck Top,Three Seasons Maternity,Women,8,12.58,27.46
14767,Maternity,Bella Materna Women's Maternity Plunge Wire Free T-Shirt Nursing Bra,Bella Materna,Women,5,23.78,58
14768,Maternity,Olian Women's Maternity Lauren Babydoll,Olian,Women,2,27.24,60
14769,Maternity,Motherhood Maternity: Sleeveless Beaded Detail Maternity Dress,Motherhood Maternity,Women,3,15.49,36.98
14770,Maternity,Motherhood Maternity: Sleeveless Pull Down Nursing Tank,Motherhood Maternity,Women,3,10.04,21.98
14771,Maternity,Sweet Mommy Stretch Lace Nursing Bra,Sweet Mommy,Women,9,15.65,32
14772,Maternity,Ripe Maternity Women's Basic A-Line Skirt,Ripe Maternity,Women,3,25.97,54
14773,Maternity,Mother TuckerTM Compression Crew Neck Tank - Black- Size Small,Belly Bandit,Women,9,27.98,69.95
14774,Maternity,Three Seasons Maternity Women's 3/4 Sleeve Print Wrap Dress,Three Seasons Maternity,Women,8,10.33,25.33
14775,Maternity,Motherhood Maternity: 3 Pack Maternity Bikini Panties,Motherhood Maternity,Women,3,6.1,14.98
14776,Maternity,Motherhood Maternity: Plus Size Short Sleeve Scoop Neck Colorblock Maternity T Shirt,Motherhood Maternity,Women,3,11.9,26.98
14777,Maternity,Maternal America Women's Maternity 2 Piece Tankini With ornaments,Maternal America,Women,5,38.81,81.71
14778,Maternity,Flared Boucle Sweater,Nursing Mamas,Women,5,25.17,52
14779,Maternity,Motherhood Maternity: 3/4 Sleeve Lift Up Double Opening Side Ruched Nursing Top,Motherhood Maternity,Women,3,11.09,26.98
14780,Maternity,A Pea in the Pod Collection: BCBG Long Sleeve Deep V-neck High-low Hem Maternity Tunic,BCBGMAXAZRIA,Women,3,52.08,120
14781,Maternity,NOM Women's Maternity Alexa Dip Dye Tunic Top,NOM,Women,8,29.15,61.5
14782,Maternity,Motherhood Maternity: Short Sleeve Scoop Neck Maternity T Shirt,Motherhood Maternity,Women,3,9.07,19.98
14783,Maternity,Motherhood Maternity: Long Sleeve Ruched Maternity Sweater,Motherhood Maternity,Women,3,16.44,34.98
14784,Maternity,Anti-Radiation Shield Maternity Dresses for Pregnant Women One Size Purple Clothes Code:8903188,OURSURE.COM,Women,3,28.61,69.96
14785,Maternity,Sweet Mommy Satin Maternity and Nursing Dress,Sweet Mommy,Women,9,45.67,109
14786,Maternity,Prego High Tide Maternity Hipkini,Prego,Women,3,31.61,72
14787,Maternity,Three Seasons Maternity Women's Print Kimono Surplice Dress,Three Seasons Maternity,Women,8,13.93,33
14788,Maternity,Three Seasons Maternity Women's Nursing Top,Three Seasons Maternity,Women,8,8.47,21.6
14789,Maternity,Motherhood Maternity: Petite Secret Fit Belly(r) Super Stretch Boot Cut Maternity Jeans,Motherhood Maternity,Women,3,16.31,39.98
14790,Maternity,Three Seasons Maternity Women's Long Sleeve Solid Wide Body Turtle Neck,Three Seasons Maternity,Women,8,10.75,25
14791,Maternity,Motherhood Maternity: Long Sleeve Scoop Neck Twist Neck Detail Maternity T Shirt,Motherhood Maternity,Women,3,11.64,24.98
14792,Maternity,Bella Materna Women's Maternity Sexy Underwire Nursing Bra,Bella Materna,Women,5,26.86,68
14793,Maternity,A Pea in the Pod: Post Partum Panty With Lace,A Pea in the Pod,Women,7,5.83,12
14794,Maternity,A Pea in the Pod: 3/4 Sleeve Boat Neck Side Ruched Maternity T Shirt,A Pea in the Pod,Women,7,28.08,65
14795,Maternity,Momo Maternity Women's Wool Blend 'Lauren' Belted Coat with Hood,Momo Maternity,Women,2,87.22,184
14796,Maternity,Motherhood Maternity: 3/4 Sleeve Crew Neck Striped Maternity Tunic,Motherhood Maternity,Women,3,13.71,34.98
14797,Maternity,Motherhood Maternity: Convertible Sleeve Open Front Maternity Cardigan,Motherhood Maternity,Women,3,9.73,19.98
14798,Maternity,Twist Front Tankini - nursing/maternity - S-XL,Annee Matthew,Women,1,29.39,69
14799,Maternity,Impact Fitness - Maternity Ruching Remix Jacket (Fleece Lined) Active Outerwear,Impact Fitness,Women,4,44,105
14800,Maternity,Freya Rosie Soft Cup Nursing Bra,Freya,Women,4,32.64,68
14801,Maternity,A Pea in the Pod: Sleeveless V-neck Rib Knit Maternity Sleep Top,A Pea in the Pod,Women,7,12.07,29.5
14802,Maternity,Motherhood Maternity: The Ultimate Maternity Belt,Motherhood Maternity,Women,3,11.93,29.98
14803,Maternity,Motherhood Maternity: Plus Size Petite Secret Fit Belly(r) Maternity Jeans,Motherhood Maternity,Women,3,16.3,34.98
14804,Maternity,NOM Women's Maternity Capri Legging,NOM,Women,8,12.24,25.19
14805,Maternity,Motherhood Maternity: Indigo Blue Secret Fit Belly(r) Knee Length Straight Fit Maternity Skirt,Motherhood Maternity,Women,3,13.68,34.98
14806,Maternity,Bump keep calm maternity tee,Bump,Women,5,13.83,29
14807,Maternity,bravado original nursing bra butterscotch medium,Bravado! Designs,Women,4,12.69,31.5
14808,Maternity,Jules & Jim Women's Maternity Improved Basic Wrap,Jules & Jim,Women,3,34.43,76
14809,Maternity,Motherhood Maternity: Convertible Sleeve Button Detail Maternity Tunic,Motherhood Maternity,Women,3,16.62,34.98
14810,Maternity,Radiation Protection Maternity Clothes RadiProtect Silver Camisole Top 100% Silver-Nylon Fabric Dress Code:8900617,OURSURE.COM,Women,3,67.25,168.98
14811,Maternity,Cotton Maternity Nursing Undershirts for Breastfeeding Moms - Black,Ecoscapes,Women,2,9.4,19.99
14812,Maternity,Postpartum Slimmer Shapewear for All Moms - Available in Black or Nude and Sizes S/M L/XL,Cpanty,Women,9,19.57,42
14813,Maternity,Mermaid Maternity Fold Over Panel Swim Brief,Mermaid Maternity,Women,2,11.56,28
14814,Maternity,Motherhood Maternity: 3 Pack Maternity Bikini Panties,Motherhood Maternity,Women,3,6.34,14.98
14815,Maternity,Comfy Essential Maternity and Nursing Tee Long Sleeves,Ecoscapes,Women,2,13.38,29.99
14816,Maternity,Prego Solid Black Maternity Bikini,Prego,Women,3,31.48,68
14817,Maternity,NOM Women's Maternity Teresa Maxi Dress,NOM,Women,8,51.08,108
14818,Maternity,Motherhood Maternity: Plus Size Mid Belly Bi-stretch Suiting Maternity Pants,Motherhood Maternity,Women,3,16.94,36.98
14819,Maternity,Motherhood Maternity: 3 Pack Maternity Fold Over Panties,Motherhood Maternity,Women,3,6.79,14.98
14820,Maternity,Belly Bandit tummy wrap post pregnancy belly wrap maternity belt couture Plaid,Belly Bandit,Women,9,27.4,59.95
14821,Maternity,Three Seasons Maternity Women's Long Sleeve Short Drape Cardigan,Three Seasons Maternity,Women,8,23.28,48
14822,Maternity,Magic Suit Women's Corynne Tankini,Magic Suit,Women,4,48.2,100
14823,Maternity,Allegra K Maternity Pregnancy Colorful Button Decor Denim Skinny Jeans Blue M,Allegra K,Women,9,8.83,22.19
14824,Maternity,Allegra K Motherhood Pregnancy Slant Pockets Front Hip Pokcets Solid Color Casaul Jeans Black M,Allegra K,Women,9,7.29,17.2
14825,Maternity,Three Seasons Maternity Women's Long Sleeve Solid V-Drape T-Neck,Three Seasons Maternity,Women,8,14.43,32
14826,Maternity,Impact Fitness - Maternity Fleece Lined Active / Yoga Pants (32 or 34 Inseam),Impact Fitness,Women,4,38.56,80
14827,Maternity,Jules & Jim Women's Classic Wrap,Jules & Jim,Women,3,37.55,84
14828,Maternity,Carriwell Seamless Nursing Bra,Carriwell,Women,4,16.95,38
14829,Maternity,Ripe Maternity Women's Rachael Silk Cotton Feeding Top,Ripe Maternity,Women,3,25.31,53.5
14830,Maternity,Allegra K Maternity Pregnancy Solid Color Short Sleeve Knee-length Chiffon Dress Green L,Allegra K,Women,9,7.1,16.36
14831,Maternity,Motherhood Maternity: Long Sleeve Pull Over Button Front Nursing Top,Motherhood Maternity,Women,3,14.05,32.98
14832,Maternity,Anew Cinch Couture Pouchless Tummy Wrap Just-For-Me Package. For moms 3+ months. Great for support - enhance - tone because of it's material & design,Anew,Women,6,39.95,84.28
14833,Maternity,A Pea in the Pod: 3/4 Sleeve Scoop Neck Shirring Detail Nursing Pajama Set,A Pea in the Pod,Women,7,38.08,79.5
14834,Maternity,Motherhood Maternity: Sleeveless Pull Down Nursing Tank,Motherhood Maternity,Women,3,10.62,21.98
14835,Maternity,Everly Grey Women's Maternity Eunice Dress,Everly Grey,Women,3,31.33,69
14836,Maternity,Lamaze Maternity Women's I'm Not Fat I'm Pregnant Tank Top,Lamaze,Women,1,11.05,25
14837,Maternity,Hot Milk Women's Luminous French Knicker,HOTmilk,Women,3,11.73,24.91
14838,Maternity,Motherhood Maternity: Short Sleeve Dolman Sleeve Maternity Sweater,Motherhood Maternity,Women,3,11.87,24.98
14839,Maternity,Laura High Quality White Maternity Nursing Bra #SL000084 Made in Colombia,Laura,Women,3,7,15.95
14840,Maternity,Layered look formal Nursing and Maternity Dress,Sweet Mommy,Women,9,81.48,168
14841,Maternity,A Pea in the Pod: Mama Spanx Full Length Maternity Pantyhose,Spanx,Women,1,11.06,28
14842,Maternity,A Pea in the Pod: Spanx Power Mama Panty,Spanx,Women,1,17.06,38
14843,Maternity,Ripe Maternity Women's Ballet Wrap Nursing Dress,Ripe Maternity,Women,3,40.49,99
14844,Maternity,A Pea in the Pod: Long Sleeve Henley Collar Decorative Trim Nursing Pajama Set,A Pea in the Pod,Women,7,36.01,79.5
14845,Maternity,Japanese Weekend Women's Maternity Pencil Pant,Japanese Weekend,Women,1,14.89,35.89
14846,Maternity,Lilo Maternity Two Pocket Sweater Slate,Lilo Maternity,Women,6,18.28,44.25
14847,Maternity,La Leche League Waist Nipper,La Leche League International,Women,1,10.58,25
14848,Maternity,Allegra K Women Short Dolman Sleeve Black Hooded Tunic Sweater M,Allegra K,Women,9,9.77,24.48
14849,Maternity,Motherhood Maternity: Full Coverage All Over Lace Nursing Bra,Motherhood Maternity,Women,3,11.22,26.98
14850,Maternity,Motherhood Maternity: Jessica Simpson Secret Fit Belly(r) 5 Pocket Boot Cut Maternity Jeans,Motherhood Maternity,Women,3,24.9,59
14851,Maternity,Motherhood Maternity: 3 Pack Maternity Bikini Panties,Motherhood Maternity,Women,3,6.14,14.98
14852,Maternity,Motherhood Maternity: Short Sleeve Pull Down Stretch Fabric Nursing Top,Motherhood Maternity,Women,3,10.84,24.98
14853,Maternity,Mommy Paradise Maternity Pant 3186,Mommy Paradise,Women,7,11.07,24.99
14854,Maternity,QT Lace Nursing Bra with Contrast Neck Trim (378),QT,Women,2,8.84,20
14855,Maternity,Three Seasons Maternity Women's Maternity Solid Fine Twill Capri Short,Three Seasons Maternity,Women,8,21.21,44
14856,Maternity,Fit2BMom Women's Maternity Tech Energize Capri Pant,Fit2BMom,Women,10,15.81,33.5
14857,Maternity,Ingrid & Isabel Ruched Tankini Top,Ingrid & Isabel,Women,4,29.81,72
14858,Maternity,Easy Expression Bustier Hands Free Pumping Bra,Easy Expression,Women,6,12.39,29.99
14859,Maternity,BirthandBaby Sleep Bra,BirthandBaby,Women,9,8.59,18
